review_id,product_name,review_text,rating,verified_purchase,review_date,fake_review
667,Bluetooth Speaker,Waste of money,1,True,2025-08-26,0
668,Smart Watch,Amazing quality,5,True,2025-04-25,0
669,Mechanical Keyboard,Recommended,4,False,2025-04-10,1
670,Mechanical Keyboard,Decent product,3,True,2025-05-14,0
671,Smart Watch,Average product,2,True,2025-03-04,1
672,Wireless Earbuds,Average product,2,True,2025-02-09,0
673,Portable SSD,Worth the price,4,True,2025-08-15,0
674,Phone Charger,Works okay,3,True,2024-11-09,0
675,Gaming Mouse,Terrible quality,1,False,2024-11-24,1
676,Bluetooth Speaker,Terrible quality,1,False,2024-12-01,0
677,Mechanical Keyboard,Not as expected,2,False,2025-05-09,1
678,Bluetooth Speaker,Stopped working quickly,1,True,2024-09-19,1
679,Mechanical Keyboard,Decent product,3,True,2024-10-15,1
680,Fitness Band,Stopped working quickly,1,True,2024-11-24,1
681,Bluetooth Speaker,Works okay,3,False,2026-03-27,0
682,Mechanical Keyboard,Waste of money,1,True,2025-05-17,1
683,Fitness Band,Very disappointed,1,False,2025-05-04,1
684,USB Cable,Terrible quality,1,False,2024-05-10,0
685,Phone Charger,Works okay,3,False,2024-08-10,1
686,Smart Watch,Waste of money,1,False,2025-12-16,0
687,Fitness Band,Excellent product,5,True,2026-02-07,0
688,Fitness Band,Waste of money,1,False,2025-06-11,1
689,Mechanical Keyboard,Worth the price,4,False,2026-01-28,0
690,Gaming Mouse,Works okay,3,True,2025-07-30,1
691,Bluetooth Speaker,Highly recommend,5,False,2025-02-04,0
692,Portable SSD,Decent product,3,False,2025-03-18,1
693,Gaming Mouse,Best purchase ever,5,True,2025-12-25,1
694,Gaming Mouse,Good quality,4,False,2026-03-16,0
695,USB Cable,Amazing quality,5,True,2025-12-18,1
696,Bluetooth Speaker,Worth the price,4,False,2025-03-28,1
697,Gaming Mouse,Poor packaging,2,True,2025-03-27,1
698,Phone Charger,Could be better,2,True,2025-01-13,0
699,Smart Watch,Worth the price,4,False,2024-09-02,0
700,Fitness Band,Decent product,3,False,2024-05-23,0
701,USB Cable,Highly recommend,5,True,2025-11-22,1
702,Mechanical Keyboard,Best purchase ever,5,True,2025-12-12,1
703,Bluetooth Speaker,Amazing quality,5,False,2025-12-30,0
704,Wireless Earbuds,Poor packaging,2,True,2024-10-16,0
705,Phone Charger,Average experience,3,False,2026-02-21,0
706,Bluetooth Speaker,Terrible quality,1,False,2024-11-03,1
707,Fitness Band,Satisfied overall,3,True,2025-05-26,1
708,Phone Charger,Average experience,3,True,2026-02-02,1
709,Smart Watch,Works okay,3,False,2024-12-23,0
710,Phone Charger,Poor packaging,2,True,2025-06-15,1
711,Fitness Band,Waste of money,1,True,2026-02-27,1
712,Mechanical Keyboard,Amazing quality,5,False,2024-06-14,0
713,Fitness Band,Highly recommend,5,False,2025-12-16,0
714,Gaming Mouse,Highly recommend,5,False,2026-04-26,0
715,Wireless Earbuds,Poor packaging,2,True,2024-09-12,0
716,Wireless Earbuds,Waste of money,1,False,2026-02-15,1
717,USB Cable,Excellent product,5,True,2024-09-29,1
718,Gaming Mouse,Average product,2,False,2025-06-06,0
719,Fitness Band,Highly recommend,5,False,2025-11-26,1
720,USB Cable,Stopped working quickly,1,False,2025-07-30,0
721,Bluetooth Speaker,Satisfied overall,3,False,2025-08-09,0
722,Smart Watch,Stopped working quickly,1,False,2024-12-11,1
723,USB Cable,Excellent product,5,True,2024-10-12,1
724,Fitness Band,Stopped working quickly,1,True,2024-05-30,1
725,Smart Watch,Satisfied overall,3,False,2026-01-13,0
726,Laptop Stand,Average experience,3,True,2024-11-21,0
727,Laptop Stand,Poor packaging,2,False,2025-07-07,1
728,Phone Charger,Best purchase ever,5,True,2026-01-22,0
729,Phone Charger,Best purchase ever,5,True,2025-11-13,0
730,USB Cable,Average product,2,False,2025-05-10,0
731,Laptop Stand,Poor packaging,2,True,2026-04-08,1
732,Gaming Mouse,Stopped working quickly,1,False,2024-11-08,1
733,USB Cable,Happy with purchase,4,False,2024-06-15,1
734,Bluetooth Speaker,Amazing quality,5,False,2025-01-31,0
735,Smart Watch,Good quality,4,True,2025-03-06,0
736,Smart Watch,Highly recommend,5,False,2025-04-17,1
737,Fitness Band,Decent product,3,False,2025-12-20,0
738,Mechanical Keyboard,Stopped working quickly,1,False,2024-12-09,0
739,Gaming Mouse,Works okay,3,False,2025-08-15,1
740,Wireless Earbuds,Could be better,2,True,2025-07-22,0
741,Smart Watch,Highly recommend,5,False,2025-05-10,1
742,Fitness Band,Average product,2,False,2025-02-23,1
743,USB Cable,Average product,2,True,2025-02-13,1
744,Bluetooth Speaker,Poor packaging,2,False,2025-04-11,1
745,Mechanical Keyboard,Average product,2,False,2025-03-29,1
746,Portable SSD,Highly recommend,5,True,2024-10-17,1
747,Phone Charger,Satisfied overall,3,True,2025-02-07,0
748,USB Cable,Decent product,3,True,2025-01-16,0
749,Mechanical Keyboard,Waste of money,1,False,2025-03-19,0
750,Wireless Earbuds,Waste of money,1,True,2024-07-03,0
751,Portable SSD,Poor packaging,2,True,2025-09-06,0
752,Wireless Earbuds,Average product,2,True,2026-02-22,1
753,Wireless Earbuds,Good quality,4,False,2026-04-10,1
754,Smart Watch,Not as expected,2,False,2025-11-11,0
755,Mechanical Keyboard,Highly recommend,5,False,2024-12-22,1
756,Bluetooth Speaker,Could be better,2,True,2026-02-07,0
757,Laptop Stand,Decent product,3,False,2025-03-24,0
758,Smart Watch,Amazing quality,5,False,2025-12-09,1
759,Wireless Earbuds,Very disappointed,1,True,2025-09-03,1
760,Wireless Earbuds,Happy with purchase,4,True,2026-01-06,1
761,Wireless Earbuds,Highly recommend,5,False,2024-07-22,0
762,Portable SSD,Stopped working quickly,1,True,2024-07-13,1
763,Portable SSD,Amazing quality,5,True,2024-10-01,0
764,Bluetooth Speaker,Terrible quality,1,False,2025-10-18,1
765,Mechanical Keyboard,Worth the price,4,False,2024-05-30,1
766,Laptop Stand,Terrible quality,1,False,2024-06-16,1
767,Bluetooth Speaker,Good quality,4,False,2026-04-10,0
768,USB Cable,Average product,2,True,2026-02-01,1
769,Mechanical Keyboard,Average product,2,False,2024-10-31,0
770,Mechanical Keyboard,Worth the price,4,False,2025-11-25,0
771,USB Cable,Stopped working quickly,1,True,2025-08-15,1
772,Bluetooth Speaker,Works okay,3,True,2025-12-10,1
773,Gaming Mouse,Satisfied overall,3,False,2024-10-17,1
774,Mechanical Keyboard,Recommended,4,False,2025-05-18,0
775,Portable SSD,Highly recommend,5,False,2025-08-12,0
776,Fitness Band,Excellent product,5,False,2024-12-20,1
777,USB Cable,Happy with purchase,4,False,2024-08-05,0
778,Phone Charger,Decent product,3,True,2025-06-17,1
779,Bluetooth Speaker,Highly recommend,5,False,2025-03-26,1
780,Gaming Mouse,Could be better,2,True,2024-10-31,1
781,Phone Charger,Stopped working quickly,1,False,2025-08-11,1
782,USB Cable,Works okay,3,True,2024-08-07,1
783,Smart Watch,Good quality,4,False,2025-10-21,1
784,Smart Watch,Very disappointed,1,True,2026-01-19,1
785,Fitness Band,Waste of money,1,False,2026-03-07,0
786,Laptop Stand,Happy with purchase,4,True,2025-01-26,0
787,Wireless Earbuds,Could be better,2,False,2025-02-27,1
788,Laptop Stand,Not as expected,2,False,2025-04-12,0
789,Mechanical Keyboard,Works okay,3,True,2024-07-06,0
790,Laptop Stand,Highly recommend,5,True,2024-06-30,1
791,Portable SSD,Average product,2,True,2024-08-13,1
792,Mechanical Keyboard,Best purchase ever,5,False,2024-08-08,1
793,Portable SSD,Satisfied overall,3,True,2025-11-24,0
794,Gaming Mouse,Best purchase ever,5,False,2025-06-15,0
795,Bluetooth Speaker,Could be better,2,True,2025-01-25,0
796,Laptop Stand,Very disappointed,1,False,2024-08-20,0
797,USB Cable,Good quality,4,False,2025-03-14,0
798,Portable SSD,Worth the price,4,True,2025-03-03,0
799,USB Cable,Average experience,3,False,2026-05-02,1
800,Mechanical Keyboard,Could be better,2,False,2025-01-03,1
801,Portable SSD,Average experience,3,True,2025-03-12,1
802,USB Cable,Good quality,4,True,2025-10-14,1
803,Wireless Earbuds,Terrible quality,1,False,2024-11-28,1
804,Portable SSD,Excellent product,5,True,2025-09-19,1
805,Laptop Stand,Best purchase ever,5,False,2024-11-17,0
806,Portable SSD,Excellent product,5,False,2025-05-12,0
807,Portable SSD,Decent product,3,False,2025-07-26,0
808,Laptop Stand,Stopped working quickly,1,False,2025-01-28,1
809,Bluetooth Speaker,Happy with purchase,4,False,2026-01-07,0
810,Smart Watch,Highly recommend,5,True,2024-07-04,1
811,Gaming Mouse,Terrible quality,1,True,2024-10-22,0
812,Smart Watch,Satisfied overall,3,False,2025-10-29,1
813,Fitness Band,Not as expected,2,True,2026-01-23,1
814,Bluetooth Speaker,Could be better,2,False,2024-12-07,0
815,Bluetooth Speaker,Not as expected,2,True,2025-09-10,1
816,Mechanical Keyboard,Highly recommend,5,False,2024-10-24,0
817,Gaming Mouse,Poor packaging,2,True,2025-08-07,0
818,Portable SSD,Terrible quality,1,False,2025-11-07,0
819,Portable SSD,Average product,2,False,2025-12-27,0
820,Mechanical Keyboard,Highly recommend,5,True,2025-07-15,0
821,Fitness Band,Could be better,2,True,2024-09-09,1
822,USB Cable,Stopped working quickly,1,True,2025-11-05,0
823,Smart Watch,Average product,2,False,2026-04-28,1
824,Mechanical Keyboard,Poor packaging,2,True,2025-02-16,1
825,Laptop Stand,Average experience,3,True,2025-07-20,0
826,Portable SSD,Not as expected,2,True,2024-05-28,1
827,Mechanical Keyboard,Good quality,4,False,2024-10-06,0
828,Portable SSD,Happy with purchase,4,False,2024-11-11,0
829,Phone Charger,Very disappointed,1,True,2025-12-22,1
830,Laptop Stand,Satisfied overall,3,False,2025-02-12,1
831,Bluetooth Speaker,Waste of money,1,True,2025-01-06,1
832,Gaming Mouse,Average experience,3,True,2026-03-15,0
833,Portable SSD,Works okay,3,True,2024-11-05,1
834,Bluetooth Speaker,Decent product,3,False,2024-11-10,1
835,Fitness Band,Excellent product,5,False,2024-05-10,0
836,Smart Watch,Best purchase ever,5,True,2025-09-27,1
837,Gaming Mouse,Could be better,2,True,2024-09-02,0
838,USB Cable,Average product,2,True,2025-09-17,1
839,Wireless Earbuds,Satisfied overall,3,True,2024-09-12,1
840,Laptop Stand,Highly recommend,5,True,2026-03-29,0
841,USB Cable,Worth the price,4,True,2024-10-08,1
842,Gaming Mouse,Satisfied overall,3,True,2024-08-29,1
843,Wireless Earbuds,Worth the price,4,True,2026-01-17,0
844,Smart Watch,Highly recommend,5,True,2024-09-06,1
845,Mechanical Keyboard,Not as expected,2,True,2024-11-17,0
846,Mechanical Keyboard,Good quality,4,False,2024-08-04,0
847,Phone Charger,Excellent product,5,True,2026-03-28,1
848,Phone Charger,Excellent product,5,True,2025-02-20,0
849,Smart Watch,Very disappointed,1,False,2025-01-03,1
850,USB Cable,Amazing quality,5,False,2025-11-20,0
851,Wireless Earbuds,Best purchase ever,5,True,2025-12-15,1
852,Portable SSD,Satisfied overall,3,False,2025-10-20,1
853,Bluetooth Speaker,Works okay,3,True,2024-09-16,0
854,Phone Charger,Recommended,4,True,2025-04-25,0
855,Mechanical Keyboard,Decent product,3,True,2024-06-29,0
856,Fitness Band,Satisfied overall,3,True,2025-03-22,1
857,Mechanical Keyboard,Amazing quality,5,True,2025-09-30,1
858,Fitness Band,Poor packaging,2,True,2025-07-18,0
859,Phone Charger,Works okay,3,False,2025-12-19,1
860,Mechanical Keyboard,Stopped working quickly,1,False,2024-09-08,1
861,Phone Charger,Poor packaging,2,True,2024-11-22,1
862,Bluetooth Speaker,Works okay,3,False,2024-07-16,1
863,Mechanical Keyboard,Recommended,4,True,2025-11-12,0
864,Bluetooth Speaker,Happy with purchase,4,False,2025-12-17,1
865,Phone Charger,Recommended,4,True,2025-09-17,1
866,Wireless Earbuds,Happy with purchase,4,False,2025-07-26,1
867,Mechanical Keyboard,Excellent product,5,True,2024-05-26,0
868,Bluetooth Speaker,Average product,2,False,2025-12-30,1
869,Bluetooth Speaker,Very disappointed,1,False,2024-05-23,1
870,Portable SSD,Average experience,3,True,2025-11-13,0
871,Gaming Mouse,Works okay,3,True,2024-08-25,0
872,Fitness Band,Good quality,4,True,2024-07-29,0
873,Laptop Stand,Stopped working quickly,1,True,2026-05-05,0
874,Wireless Earbuds,Waste of money,1,False,2024-05-19,0
875,Laptop Stand,Could be better,2,True,2026-02-09,1
876,Wireless Earbuds,Poor packaging,2,True,2024-10-27,1
877,Wireless Earbuds,Recommended,4,True,2025-03-11,0
878,USB Cable,Very disappointed,1,False,2026-01-09,1
879,Gaming Mouse,Amazing quality,5,True,2024-08-15,1
880,Smart Watch,Stopped working quickly,1,True,2024-09-16,0
881,USB Cable,Average product,2,True,2026-03-13,0
882,Bluetooth Speaker,Terrible quality,1,False,2026-05-01,1
883,Portable SSD,Average experience,3,False,2024-05-31,0
884,Fitness Band,Could be better,2,False,2025-11-22,1
885,Phone Charger,Average product,2,True,2025-08-13,1
886,Mechanical Keyboard,Decent product,3,True,2025-12-29,0
887,Fitness Band,Worth the price,4,False,2024-07-30,1
888,Portable SSD,Not as expected,2,False,2025-02-13,0
889,Gaming Mouse,Poor packaging,2,True,2024-10-30,1
890,USB Cable,Amazing quality,5,False,2025-03-22,0
891,Wireless Earbuds,Satisfied overall,3,False,2026-02-15,0
892,Laptop Stand,Not as expected,2,False,2024-12-20,1
893,Phone Charger,Satisfied overall,3,False,2026-04-29,1
894,Portable SSD,Average experience,3,False,2024-11-05,1
895,USB Cable,Amazing quality,5,False,2024-09-22,0
896,Smart Watch,Waste of money,1,False,2026-02-27,1
897,Portable SSD,Stopped working quickly,1,True,2024-09-15,1
898,Gaming Mouse,Could be better,2,False,2025-07-24,0
899,Fitness Band,Terrible quality,1,False,2025-10-30,0
900,Fitness Band,Could be better,2,False,2025-03-24,0
901,Bluetooth Speaker,Terrible quality,1,False,2025-09-17,0
902,Wireless Earbuds,Good quality,4,True,2025-09-26,1
903,Wireless Earbuds,Good quality,4,True,2026-05-08,0
904,Smart Watch,Works okay,3,False,2025-07-13,0
905,Mechanical Keyboard,Could be better,2,False,2024-11-05,1
906,Gaming Mouse,Could be better,2,True,2026-01-06,0
907,USB Cable,Amazing quality,5,False,2025-11-11,1
908,Wireless Earbuds,Satisfied overall,3,True,2024-05-21,0
909,Mechanical Keyboard,Amazing quality,5,True,2024-06-30,1
910,Phone Charger,Best purchase ever,5,False,2024-11-17,0
911,Bluetooth Speaker,Happy with purchase,4,False,2024-07-27,1
912,Fitness Band,Happy with purchase,4,False,2025-03-27,0
913,Gaming Mouse,Excellent product,5,False,2024-05-17,0
914,Portable SSD,Works okay,3,True,2025-06-11,1
915,USB Cable,Recommended,4,True,2026-01-18,1
916,Mechanical Keyboard,Highly recommend,5,False,2025-06-29,1
917,Wireless Earbuds,Stopped working quickly,1,True,2025-08-21,0
918,Smart Watch,Average experience,3,True,2024-12-10,1
919,Laptop Stand,Stopped working quickly,1,True,2024-05-22,0
920,Gaming Mouse,Works okay,3,True,2024-11-01,0
921,Mechanical Keyboard,Works okay,3,True,2024-08-18,0
922,Wireless Earbuds,Happy with purchase,4,True,2025-01-28,0
923,Gaming Mouse,Average product,2,True,2025-11-13,0
924,Bluetooth Speaker,Could be better,2,True,2024-07-23,1
925,Smart Watch,Good quality,4,True,2024-11-30,1
926,Bluetooth Speaker,Worth the price,4,False,2024-07-15,1
927,Fitness Band,Best purchase ever,5,True,2025-04-10,0
928,Phone Charger,Average experience,3,True,2025-03-27,0
929,Fitness Band,Best purchase ever,5,False,2026-01-26,0
930,Portable SSD,Waste of money,1,False,2025-06-26,1
931,Bluetooth Speaker,Worth the price,4,False,2024-11-12,1
932,Wireless Earbuds,Works okay,3,True,2024-07-30,0
933,Gaming Mouse,Excellent product,5,True,2025-02-11,1
934,Laptop Stand,Excellent product,5,True,2025-04-04,1
935,Gaming Mouse,Recommended,4,False,2026-03-05,1
936,Fitness Band,Not as expected,2,False,2024-05-27,0
937,Portable SSD,Average product,2,False,2025-03-05,1
938,USB Cable,Could be better,2,False,2024-07-04,0
939,Phone Charger,Waste of money,1,False,2025-09-04,1
940,Mechanical Keyboard,Stopped working quickly,1,False,2025-11-01,1
941,Bluetooth Speaker,Highly recommend,5,False,2025-01-15,1
942,USB Cable,Best purchase ever,5,False,2025-10-11,1
943,Wireless Earbuds,Stopped working quickly,1,True,2024-09-19,0
944,Bluetooth Speaker,Amazing quality,5,True,2025-12-26,0
945,Gaming Mouse,Poor packaging,2,False,2025-06-15,1
946,Wireless Earbuds,Worth the price,4,False,2025-08-06,1
947,Smart Watch,Terrible quality,1,True,2025-05-20,0
948,Portable SSD,Average experience,3,False,2025-12-07,1
949,Gaming Mouse,Highly recommend,5,False,2026-01-21,1
950,Phone Charger,Amazing quality,5,True,2025-07-15,1
951,USB Cable,Very disappointed,1,True,2025-01-23,1
952,Mechanical Keyboard,Highly recommend,5,False,2025-08-26,1
953,Wireless Earbuds,Recommended,4,False,2024-05-08,0
954,Wireless Earbuds,Could be better,2,True,2025-08-08,0
955,Smart Watch,Very disappointed,1,False,2025-12-19,1
956,Phone Charger,Average product,2,False,2024-12-21,0
957,Bluetooth Speaker,Decent product,3,True,2025-04-10,1
958,Wireless Earbuds,Highly recommend,5,False,2024-09-03,0
959,Portable SSD,Best purchase ever,5,True,2025-09-26,1
960,Smart Watch,Waste of money,1,True,2025-10-10,0
961,Smart Watch,Works okay,3,True,2025-10-05,1
962,Fitness Band,Excellent product,5,True,2025-08-01,1
963,Fitness Band,Amazing quality,5,True,2024-08-17,0
964,Fitness Band,Good quality,4,False,2025-05-01,1
965,Fitness Band,Stopped working quickly,1,False,2025-05-19,0
966,Fitness Band,Average experience,3,False,2025-05-14,1
967,Mechanical Keyboard,Excellent product,5,True,2024-09-10,0
968,Fitness Band,Average experience,3,True,2026-02-14,0
969,Phone Charger,Terrible quality,1,False,2025-10-12,0
970,Portable SSD,Satisfied overall,3,False,2024-09-16,1
971,Smart Watch,Best purchase ever,5,False,2025-09-11,0
972,Fitness Band,Poor packaging,2,False,2024-06-21,0
973,Portable SSD,Recommended,4,True,2025-01-30,1
974,Gaming Mouse,Average product,2,False,2026-05-01,0
975,Portable SSD,Worth the price,4,True,2026-04-24,0
976,Portable SSD,Average product,2,False,2025-07-21,0
977,Gaming Mouse,Decent product,3,True,2026-03-24,1
978,Portable SSD,Stopped working quickly,1,True,2026-03-06,1
979,Smart Watch,Recommended,4,False,2025-06-15,0
980,Smart Watch,Good quality,4,True,2025-07-23,0
981,Portable SSD,Terrible quality,1,True,2025-08-04,0
982,Portable SSD,Satisfied overall,3,False,2026-02-10,1
983,Fitness Band,Not as expected,2,False,2024-09-30,1
984,Fitness Band,Could be better,2,False,2026-02-11,1
985,Laptop Stand,Could be better,2,False,2025-04-25,0
986,Gaming Mouse,Waste of money,1,True,2024-12-27,1
987,Laptop Stand,Happy with purchase,4,False,2026-02-12,0
988,Wireless Earbuds,Satisfied overall,3,True,2024-12-03,1
989,Fitness Band,Poor packaging,2,True,2024-08-14,0
990,Laptop Stand,Waste of money,1,False,2025-08-26,1
991,Gaming Mouse,Best purchase ever,5,False,2024-10-12,1
992,Bluetooth Speaker,Works okay,3,False,2024-05-23,1
993,Fitness Band,Works okay,3,True,2024-10-21,1
994,Laptop Stand,Recommended,4,False,2025-12-15,0
995,Bluetooth Speaker,Average experience,3,True,2024-07-24,1
996,USB Cable,Very disappointed,1,True,2025-05-08,0
997,Laptop Stand,Very disappointed,1,True,2024-07-16,0
998,Mechanical Keyboard,Excellent product,5,True,2025-07-18,1
999,USB Cable,Waste of money,1,False,2024-12-08,0
1000,Fitness Band,Average experience,3,False,2024-09-14,1
